"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"237676_at",-2.05184087448913,5.45764650031286,-12.1643369978369,2.11753230917603e-18,2.25684364530604e-16,31.5164988339265
"1560460_at",-2.1300788970399,4.43537466922882,-12.1447971997261,2.27787362870614e-18,2.42301051847293e-16,31.4439403907023
"203650_at",-3.96566091753256,6.80296169069399,-12.1426609718726,2.29613008797489e-18,2.4376876225248e-16,31.4360048956243
"237492_at",-1.87974193864778,3.30723560384591,-12.1419068660534,2.30260995922606e-18,2.43982944807528e-16,31.4332034649796
"210268_at",-1.55961792939291,5.01154662457384,-12.1307445121171,2.40071210301544e-18,2.53885752867252e-16,31.3917280776746
"209435_s_at",2.3977683764798,11.3793734278078,12.1280424965294,2.42508649156154e-18,2.55968347347736e-16,31.3816859955109
"1563853_at",1.59104913108185,8.0911502833303,12.1200699752031,2.49847014474374e-18,2.63205886635576e-16,31.3520506824277
"219993_at",4.50705756916207,9.45971676889442,12.1149465546185,2.54680744998437e-18,2.67782110245953e-16,31.3330018057471
"237561_x_at",-1.70810902354823,7.20498269089848,-12.1064486787581,2.62907072442143e-18,2.75901040034053e-16,31.3013994804454
"1563245_at",-1.99642816198137,3.70481215004566,-12.104643079636,2.6468921836039e-18,2.7691297985303e-16,31.2946835674554
"235954_at",-1.69304774476818,5.96526217808737,-12.1044461806112,2.64884295314375e-18,2.7691297985303e-16,31.2939511783488
"1563064_at",1.23865889204779,5.94707074546858,12.103620187639,2.65704226370001e-18,2.77240049175187e-16,31.2908787475304
"232319_at",-2.01802017474396,4.91099871712896,-12.1005127606337,2.68811850016031e-18,2.79948340945267e-16,31.2793193462969
"231891_at",-1.06338569238136,5.70020388412778,-12.0917113035278,2.77814336150834e-18,2.88263265001699e-16,31.24657203393
"219737_s_at",-2.31878922811285,7.00103581007898,-12.0911723101467,2.78375422531425e-18,2.88263265001699e-16,31.2445663039104
"205517_at",-2.43471928708071,6.12340242830499,-12.0911701308264,2.78377693499583e-18,2.88263265001699e-16,31.2445581940375
"237831_x_at",-2.75452842441654,3.01080313007936,-12.0873717245755,2.82364376444003e-18,2.9183879550238e-16,31.2304223407027
"240439_at",-1.58195372308279,5.39590190125452,-12.075496866139,2.95203224650726e-18,3.04532760524122e-16,31.1862181966584
"202035_s_at",-4.57350593161091,5.3177673285628,-12.06271984956,3.09676190605215e-18,3.18861501343506e-16,31.1386361609091
"211588_s_at",2.54440988020841,6.35765385393483,12.0616363505351,3.10935954488529e-18,3.19556829166547e-16,31.1346002399981
"1558557_at",-2.42459851393005,4.06481746771735,-12.0499740745207,3.24827202673082e-18,3.33206891297387e-16,31.0911502342375
"243005_at",-1.81291909305563,4.91377326845431,-12.0483522741715,3.26807939751151e-18,3.34610938312625e-16,31.085106572309
"200679_x_at",2.24468333004019,10.5910120157465,12.0398175345386,3.37434143616413e-18,3.44845080415465e-16,31.0532963584578
"1556437_at",-1.22287634397288,5.14560686076578,-12.0375844509317,3.40271531222427e-18,3.47096006895264e-16,31.0449718380044
"242840_at",-2.17105715124069,4.03914020157423,-12.0354839120765,3.42962470190095e-18,3.49189442414217e-16,31.0371408544671
"243144_at",-1.52718637317658,6.31168881683,-12.0311431969379,3.48591446433683e-18,3.54260916984417e-16,31.020956571563
"230206_at",-3.097482010735,7.32818795592833,-12.030133532374,3.49914069592268e-18,3.54945301576201e-16,31.0171917189973
"242525_at",-1.80692854874371,6.36755871840485,-12.0186977224877,3.65252668581775e-18,3.69818326939047e-16,30.9745408660557
"240509_s_at",-2.5841879378394,2.71858746651066,-12.0148910216618,3.70507562026202e-18,3.74445488979345e-16,30.9603398434135
"1559455_at",-2.33592120601943,4.46296963229274,-12.0123265983552,3.74090503403839e-18,3.76989004716831e-16,30.9507721649225
"205518_s_at",-2.89341273529171,6.01311041305976,-12.0121038642031,3.74403346248266e-18,3.76989004716831e-16,30.9499411213733
"1554571_at",-1.28321638523285,5.56874654617525,-12.0067674089858,3.81978123197401e-18,3.83909078783417e-16,30.9300284308925
"1555392_at",-1.85415487119873,5.75086330004174,-12.0062679092372,3.82694997411179e-18,3.83923834558829e-16,30.9281643942777
"1558672_at",-1.9617579988561,4.35177008947009,-11.9907954849381,4.05585871342197e-18,4.06142994791843e-16,30.8704089874003
"236197_at",-1.80718189749703,4.30085950735191,-11.9773916003838,4.26530492816979e-18,4.26335552006734e-16,30.8203510603625
"232311_at",-1.27662303879091,6.1055637916701,-11.9538439563918,4.66003428169148e-18,4.6494046414504e-16,30.732356625904
"210099_at",-1.10593107309663,6.02787501249222,-11.9509982088472,4.71016894503708e-18,4.69086497395086e-16,30.7217178046349
"226974_at",-1.58163931089631,6.91235938265706,-11.944495580205,4.8267799487539e-18,4.79825806723854e-16,30.6974039897335
"214925_s_at",4.9738443851457,11.4939373901349,11.9422899899951,4.86699042329901e-18,4.82945011604126e-16,30.6891559380535
"205428_s_at",-2.68009884128084,8.53059077519871,-11.923249029778,5.22848659599757e-18,5.17875914195955e-16,30.6179251935877
"231540_at",-1.61960964935549,5.33194974505904,-11.9006369305879,5.69314383364339e-18,5.62879998380564e-16,30.5332770956798
"215791_at",-1.70777629105405,5.47767316790447,-11.899715475024,5.71293822966411e-18,5.63817504886074e-16,30.5298263048447
"1553646_at",-1.80624514400656,4.93073408786657,-11.8988678537869,5.73120783077173e-18,5.64601420085485e-16,30.5266519265504
"1560370_x_at",6.11146265542173,11.2315926682295,11.8968697536071,5.77450834350667e-18,5.67843963455444e-16,30.5191686051913
"211923_s_at",-1.96407305750559,4.29176556019651,-11.8901806159209,5.92188345604983e-18,5.8129080423613e-16,30.4941127530905
"240999_at",-1.98935805867402,5.90873034048421,-11.8863392203832,6.00822598700862e-18,5.88709239856087e-16,30.4797213521448
"243523_at",-1.16518665795619,5.7594013749922,-11.8755160783405,6.2583868800616e-18,6.12123976149137e-16,30.4391637965244
"240632_at",3.15455746504825,7.14273726087471,11.8670909412525,6.4603730190521e-18,6.30751597886917e-16,30.4075823322631
"239461_at",-1.76144926683647,4.92095017853167,-11.8664605321286,6.47574840556182e-18,6.31125747012642e-16,30.4052189056574
"211546_x_at",-1.64410295218925,7.32614864207644,-11.8649205889613,6.51346227397829e-18,6.33671796850112e-16,30.3994453980947
"213675_at",-2.12079065333213,7.69365427028676,-11.8603103318215,6.62769901214619e-18,6.43640219341196e-16,30.382159025555
"1554456_a_at",-1.80431700150244,5.59394016966654,-11.8593267419022,6.652331573794e-18,6.44886930491466e-16,30.3784706723829
"225166_at",-2.89113680197121,6.01117575257227,-11.8545769712081,6.77258839479057e-18,6.55382779619778e-16,30.3606578900538
"205509_at",-3.04431753236381,6.21867637679951,-11.8506706172759,6.87313274265235e-18,6.63189526728932e-16,30.3460060519161
"241535_at",4.3695725217128,8.41588912920871,11.8505014389834,6.87752101792966e-18,6.63189526728932e-16,30.3453714606927
"223331_s_at",3.0505972171214,10.5529193314506,11.8486838760661,6.92484497513986e-18,6.66577286999598e-16,30.3385535240127
"215581_s_at",-1.47735621857889,5.52302365835582,-11.8339403110656,7.32106459277356e-18,7.03478394744981e-16,30.2832333717406
"224086_at",-3.86390796559652,5.40293422001753,-11.8318343535118,7.37949703364971e-18,7.07849123359294e-16,30.2753293200674
"241739_at",-2.36727012446727,4.38737590039368,-11.82952456299,7.44412608023843e-18,7.1279788693001e-16,30.2666596215538
"223719_s_at",4.02540728101425,9.84977541406456,11.8267633041657,7.52213700459314e-18,7.1900846280792e-16,30.2562945002978
"1552523_a_at",2.45628043857557,7.06455345293956,11.8241557133515,7.59656334192488e-18,7.24855324118225e-16,30.2465053571788
"52741_at",-2.21700361807013,8.10681231486133,-11.8189685483891,7.74683191515997e-18,7.3790598425326e-16,30.22702977749
"227432_s_at",3.00931363319457,11.3526959856445,11.8159862103697,7.83458178851715e-18,7.44570811168102e-16,30.2158308889767
"225299_at",-2.84764621962198,7.69270220655417,-11.8156668308158,7.84403817526889e-18,7.44570811168102e-16,30.2146315319408
"203836_s_at",-1.81336656746333,6.39265218289475,-11.8112436774561,7.97619147108274e-18,7.55120051886231e-16,30.1980201079431
"1563845_at",-2.97279967170337,4.90235221446169,-11.8110245567568,7.98279634184255e-18,7.55120051886231e-16,30.1971971246006
"219049_at",-3.3978273484696,6.24077938975075,-11.8066731637787,8.11510711848094e-18,7.66309985670026e-16,30.1808527539219
"224201_s_at",-1.89841202365458,4.85829613709344,-11.8035418062802,8.21168727095689e-18,7.74093106102703e-16,30.1690895576572
"1560212_a_at",-1.23320454080294,6.47929965938766,-11.7890993019743,8.67236019440366e-18,8.16112381461308e-16,30.1148196495131
"1568866_at",-2.39001769307311,4.38243573414772,-11.788252708212,8.70015892825563e-18,8.17321631275561e-16,30.111637655599
"240259_at",-3.31075479005377,4.88096768007087,-11.7538710274972,9.9084190931989e-18,9.29232956982247e-16,29.9823374868378
"1565554_at",-2.04970409548468,5.63576381486069,-11.7413154423915,1.0390686990292e-17,9.72792484921604e-16,29.9350835149089
"240005_at",-2.1955578621483,6.59859826505913,-11.7406490247796,1.04169361989555e-17,9.73582883210071e-16,29.9325748627929
"215187_at",-2.20011469394854,4.27971610064128,-11.7325664355901,1.07406722409717e-17,1.00212671463332e-15,29.9021445993323
"1564510_at",-1.84307344533179,5.85191317939367,-11.7289993719941,1.08867544413785e-17,1.01402606317269e-15,29.8887123869517
"218176_at",4.2059996318255,10.1084831209978,11.7277707426553,1.09375331247671e-17,1.01702316938204e-15,29.8840854763457
"1554469_at",-2.12410749778682,4.91599822659603,-11.710300886074,1.16859442814088e-17,1.0847691062581e-15,29.8182757342885
"1558670_at",-1.36308775220598,6.21079060668056,-11.7082879171503,1.17754338921719e-17,1.09122347127881e-15,29.8106904144915
"1556659_at",-2.00478422994941,5.18530496887071,-11.7064857362198,1.18561387538634e-17,1.09684329334599e-15,29.8038989752412
"1554676_at",-1.83564708269578,4.49363294445102,-11.6998564997926,1.21578371915364e-17,1.12285430480955e-15,29.7789136094767
"1559239_s_at",-1.2472610943232,5.70409856880471,-11.6910249996048,1.2571824117252e-17,1.15913066376181e-15,29.7456197315932
"238417_at",-2.37191087818507,6.70049956102564,-11.6904534351189,1.25991015417333e-17,1.15969002827318e-15,29.743464665514
"242936_at",-1.40084786646913,5.91265295974592,-11.6892561093638,1.26564364936891e-17,1.16300952149992e-15,29.7389500581262
"1556292_s_at",1.84989550845081,8.43363394068754,11.6805974178113,1.30789719677227e-17,1.19982012136785e-15,29.7062966523765
"215810_x_at",-2.45414813046932,5.50269610312126,-11.6796404940626,1.31265333212477e-17,1.20216617979769e-15,29.702687373858
"1555179_at",-1.38110633681752,4.75774809690069,-11.6780193899613,1.3207504315436e-17,1.20627083818106e-15,29.6965727199197
"203887_s_at",-2.62719460243581,6.20072542503491,-11.6778603028201,1.3215477495573e-17,1.20627083818106e-15,29.6959726409248
"242471_at",-2.92294244787394,6.90823922698272,-11.6754660613967,1.33360607012409e-17,1.21524853140058e-15,29.6869411588166
"238967_at",-2.48122686794685,7.54848448879427,-11.6709898417888,1.35644844667696e-17,1.23400696875312e-15,29.6700542489106
"227793_at",-2.01846385410979,6.99207719638413,-11.6702786448641,1.36011386940017e-17,1.23528614301419e-15,29.6673709769897
"229427_at",-2.49147123194292,6.34721999935953,-11.6638186076454,1.39386888996412e-17,1.26384380694508e-15,29.6429951363749
"217541_x_at",-1.83617888070125,7.15298295327904,-11.6613628265326,1.40692133890898e-17,1.27356662590809e-15,29.6337273485576
"222281_s_at",3.8981256932914,9.46848935745587,11.6596801744417,1.41593570019192e-17,1.27960800674369e-15,29.6273768261711
"1552885_a_at",-1.93101683890589,7.47921576792041,-11.6519650124762,1.45801915994663e-17,1.315465306437e-15,29.5982545510785
"1566482_at",-2.37178017927077,5.544611936341,-11.6467551121126,1.48714853121535e-17,1.33953617700493e-15,29.5785847852681
"244057_s_at",-2.24102582017921,6.06349194013264,-11.6435496022372,1.50536191928278e-17,1.35371156146029e-15,29.5664808905678
"1555332_at",2.27036468103573,5.52573181454214,11.6372265509926,1.5419509780575e-17,1.3843377623201e-15,29.542601643436
"213708_s_at",2.64303637729292,11.442539348563,11.6333520015943,1.56481326118408e-17,1.40256008287278e-15,29.5279668826117
"216621_at",-1.56399990728842,5.57298079291605,-11.6307532438615,1.58033877554235e-17,1.41415748858884e-15,29.5181499694579
"1554899_s_at",-2.50349286639388,5.64351736926278,-11.6175081375943,1.66191446943519e-17,1.48472505909099e-15,29.4681034375348
"1554205_s_at",-1.18163676937122,6.11187117248798,-11.6149092131932,1.67841268894048e-17,1.49701816913248e-15,29.4582809500743
"239605_x_at",-2.96028122063583,3.65275381443666,-11.6127766732858,1.69207353199906e-17,1.50674463130372e-15,29.4502205310706
"243929_at",-2.30074879198255,5.13630305804666,-11.6119842458611,1.69717826535999e-17,1.50883287249687e-15,29.4472252325908
"242403_at",-1.72409731905136,6.84382714831943,-11.589780647998,1.84670226227252e-17,1.63909815243101e-15,29.3632671948901
"227699_at",-1.17854963324802,6.64179939112308,-11.5865338025481,1.869653843254e-17,1.65677996563878e-15,29.3509850124765
"1557751_at",-2.94350973351736,4.59881230154986,-11.5647527392831,2.03123973355333e-17,1.79705554097133e-15,29.2685589099625
"226275_at",-1.65083619750746,7.27468009395495,-11.5629343302158,2.04535066060241e-17,1.80639217478813e-15,29.2616749389846
"235567_at",-1.94314712163533,5.68580299771475,-11.5625429331314,2.04840082006153e-17,1.80639217478813e-15,29.2601931711613
"243683_at",-3.5347733942759,5.05112302810728,-11.561878296464,2.05359084621191e-17,1.80805281025179e-15,29.2576769193469
"235412_at",-1.85485224080162,5.88381139760088,-11.5511303447288,2.13938451969557e-17,1.88056026711182e-15,29.21697886858
"243223_at",-1.3290355763151,5.50903724145127,-11.5469841641178,2.1734386137824e-17,1.90742786851609e-15,29.2012753140594
"206140_at",-3.29978899224018,6.82222120494873,-11.5429856373751,2.20679758266279e-17,1.93360028577064e-15,29.1861290541559
"234018_s_at",-1.85568200781447,6.31695488087699,-11.5401408510681,2.23084494091332e-17,1.9484454747469e-15,29.1753519573562
"223734_at",-4.41395323974788,7.06087622492648,-11.5398210284697,2.23356491121606e-17,1.9484454747469e-15,29.1741402914515
"220609_at",-2.84123236642287,6.77744385132689,-11.5397192383516,2.23443129888671e-17,1.9484454747469e-15,29.173754651308
"234815_at",-1.56452841457196,4.74898216595638,-11.5351759371287,2.27344868884639e-17,1.97931221437383e-15,29.1565407284988
"205290_s_at",-1.57943866702615,6.78995017179992,-11.5318184067741,2.30272354942766e-17,1.99918288259729e-15,29.1438179440777
"1556182_x_at",1.85199495597652,7.17330421338695,11.531720235661,2.30358521451539e-17,1.99918288259729e-15,29.143445921324
"230731_x_at",-1.17854732938083,6.12265513291481,-11.5226944117819,2.38421137741977e-17,2.06587570618741e-15,29.1092373581213
"214893_x_at",-2.25090936611211,6.23284877526952,-11.5083560800821,2.51818501526363e-17,2.1785089511003e-15,29.054874073503
"224022_x_at",-2.5283373418255,4.26616753869638,-11.5068129057174,2.53304911024344e-17,2.18790616275766e-15,29.0490217263776
"1556188_a_at",-1.21589043948587,6.87099304347136,-11.5036145944768,2.56413798438116e-17,2.21126568290284e-15,29.0368915246554
"233548_at",-2.85335293121384,2.59569240752315,-11.4954427043279,2.64533053750315e-17,2.27769208091314e-15,29.0058925705479
"241585_at",-1.87565057291681,4.65227356719734,-11.4930245715607,2.66984946865743e-17,2.29518898897555e-15,28.9967181944411
"204167_at",-2.32512080940672,7.08506121421733,-11.4906696190996,2.69394797367718e-17,2.31227010142543e-15,28.98778285778
"1564074_at",-1.96175587924328,5.13762036556805,-11.4847142362766,2.7558731808757e-17,2.36171420320343e-15,28.9651835672777
"233328_x_at",-1.38108128436096,6.95882125354424,-11.476182438871,2.8470977478539e-17,2.43607307298767e-15,28.9328000658507
"223900_s_at",-1.54001141195193,5.78500154973476,-11.4738618816806,2.8724323288977e-17,2.45390996222628e-15,28.9239906114441
"225024_at",-1.62997994185919,7.20747763381908,-11.4723683571558,2.88885789705075e-17,2.46409212981669e-15,28.9183204568485
"207876_s_at",-1.9022841620224,7.61015752230867,-11.4665396141081,2.95387255473519e-17,2.51562277149761e-15,28.8961891544598
"228404_at",-1.67293240799939,6.05111581122165,-11.4604577591181,3.02328370107653e-17,2.57073151409579e-15,28.8730925241451
"1566042_at",-1.56185204921111,3.94678475243449,-11.4576288651417,3.05612736192844e-17,2.59462365704095e-15,28.8623479448132
"234900_at",3.67102382065588,10.0495760971811,11.4544703252762,3.09322343597561e-17,2.6220463777049e-15,28.8503502026083
"1557924_s_at",-1.2283030092101,4.2727386234416,-11.4508699652941,3.13606250747712e-17,2.65424485443207e-15,28.8366727665191
"242180_at",-1.45186059119171,5.8241469139276,-11.4445167749297,3.21312046523021e-17,2.715260609528e-15,28.8125338508865
"227704_at",-1.23767050027256,6.12449945947843,-11.4427726286953,3.23460723237342e-17,2.72919985231507e-15,28.8059061430539
"220226_at",-1.24973860545414,5.78360919253223,-11.4416953712486,3.24795065383677e-17,2.73623577809746e-15,28.8018124151561
"239750_x_at",-2.30791552897727,4.79305859627331,-11.4400071576586,3.26897337269594e-17,2.7497095254177e-15,28.7953966939124
"214163_at",-2.00215101603313,5.38494352714116,-11.4300671758938,3.39556388052792e-17,2.85180422684891e-15,28.7576149537638
"228392_at",4.15018193056458,11.013750305345,11.4261502842791,3.44679446167218e-17,2.89039090785163e-15,28.7427237046335
"235236_at",-1.91434698202488,5.74066626556237,-11.4256153993999,3.45385063930244e-17,2.89187264477582e-15,28.7406900377329
"231985_at",-1.6825094391959,4.93715197027381,-11.4220222056233,3.50163085459874e-17,2.92739551949826e-15,28.7270276100393
"217215_s_at",-1.69894652990552,5.27209883578393,-11.4204406080993,3.52287267769099e-17,2.9406574603474e-15,28.7210134085206
"1555097_a_at",-1.17347431072025,4.51249127264882,-11.4126875735724,3.62889487930593e-17,3.02454005375079e-15,28.6915273728595
"220207_at",-1.17490749837596,7.27563925507011,-11.4044271339231,3.74539791920351e-17,3.11688936426868e-15,28.6601038227813
"228218_at",-2.5319718586701,6.38086784146018,-11.4025928579314,3.77177545946934e-17,3.13407026210465e-15,28.6531249637964
"228613_at",-2.46317319687694,7.38462697864137,-11.389324891047,3.96823334815079e-17,3.2923089273163e-15,28.6026326550159
"244202_at",1.48123107061214,7.2292341044481,11.3888592363908,3.97531258004604e-17,3.29318508051541e-15,28.6008601940778
"215850_s_at",-1.35234534792871,4.9239392856779,-11.3882582954425,3.98446735389793e-17,3.29577537933993e-15,28.5985727438598
"228456_s_at",-1.39339942464682,8.64214642239303,-11.3794766283795,4.12069805265266e-17,3.40331066508738e-15,28.5651409625232
"235884_at",3.48601198088392,10.73984272222,11.3769950889288,4.16003841914964e-17,3.4306199180544e-15,28.5556921126014
"215945_s_at",-2.67681982650211,6.97091261105492,-11.3537751124693,4.54699949579918e-17,3.74408429868705e-15,28.4672435239996
"238464_at",-1.58272434576319,5.48622098160696,-11.3513862365672,4.58881409293655e-17,3.77283324107227e-15,28.4581403421652
"237974_at",-2.14664303093368,5.4797510582059,-11.3502666910801,4.60854365288797e-17,3.7833652285533e-15,28.4538739114162
"207827_x_at",-1.66367211363991,7.28838760230389,-11.3470525606324,4.66566211640104e-17,3.82451388627027e-15,28.4416244988261
"230289_at",-1.59205004109407,5.2634114771773,-11.3389343228952,4.81312953209152e-17,3.93948887974707e-15,28.4106796181181
"1570587_at",-1.71901139168448,4.97532092823991,-11.3370276014567,4.84844096611937e-17,3.96245904069621e-15,28.4034105146566
"65438_at",-2.25001574723473,5.89511497668035,-11.3347130299873,4.89165662292549e-17,3.98586178626604e-15,28.3945859720653
"1557432_at",-1.87717228325335,5.89938193254788,-11.3337665063582,4.90944094006769e-17,3.99440005056847e-15,28.3909770733021
"238146_at",-2.45753507860816,5.03248925072062,-11.3304177878195,4.97288508951843e-17,4.04000731455305e-15,28.3782082649901
"229921_at",1.93879013427244,8.72738225773271,11.3263539437531,5.05098890598178e-17,4.09737119339101e-15,28.3627108990476
"203768_s_at",2.92408951273356,8.68190086869865,11.3201625710056,5.17236571070536e-17,4.18961622567134e-15,28.339096563372
"1566191_at",-1.85675328442582,5.45969960535943,-11.3188089571844,5.19929142221164e-17,4.20519613179618e-15,28.3339331902709
"231798_at",2.09248532691393,6.56139233794811,11.3125314485637,5.32602058856551e-17,4.30133198936217e-15,28.3099847888613
"1559072_a_at",1.3056021550726,6.85442813016298,11.311206665994,5.3531603929579e-17,4.31687381246273e-15,28.3049302203737
"1552487_a_at",-5.94818359987309,5.89192003068927,-11.3072936593227,5.43413980198155e-17,4.37572302906246e-15,28.2899993651925
"89476_r_at",-1.4369492225143,7.2036045612093,-11.2916909606868,5.7695037528159e-17,4.63893555419426e-15,28.2304465006929
"212145_at",-2.53690173249206,7.88112099189149,-11.2902513719026,5.80147842749703e-17,4.65779490489574e-15,28.2249504114511
"213515_x_at",-3.59565635098151,7.76683713736721,-11.2887889413649,5.83414331902189e-17,4.67310475038983e-15,28.2193668707161
"236085_at",4.12852019407007,9.88244384521077,11.2886328103188,5.83764159948103e-17,4.67310475038983e-15,28.2187707497816
"244773_at",-2.15903810601061,4.23482668103284,-11.2858223437578,5.90097584822697e-17,4.7168984576288e-15,28.2080396788637
"228658_at",-1.57026869468298,4.85344928760447,-11.2823028099472,5.98126663895593e-17,4.77409859102067e-15,28.1945999204954
"208609_s_at",-1.65059208229769,6.31137356584817,-11.2755355635653,6.1387544076711e-17,4.89265885188655e-15,28.1687543578655
"216882_s_at",1.82442923247921,6.98991037353839,11.2619397072748,6.46790644875911e-17,5.14749323269148e-15,28.1168128698125
"1554163_at",-1.73101441851132,5.3309313763325,-11.2571588643565,6.58782928004481e-17,5.23531345765189e-15,28.0985431072834
"1566720_at",2.9404469644673,8.15734978390386,11.2432971929445,6.94835698349204e-17,5.51380868029648e-15,28.0455564916746
"216509_x_at",-1.94040057918291,5.78952794518503,-11.2406185022956,7.02028694422139e-17,5.5628143286276e-15,28.0353145712562
"220953_s_at",-1.88528672693786,6.13253932735213,-11.2376131348902,7.10188276131614e-17,5.61932619355948e-15,28.023822625376
"240383_at",-2.43741990517377,5.68923367656919,-11.2318432142072,7.26122506032102e-17,5.73710231463948e-15,28.0017566471227
"242149_at",-1.89458539300675,5.32908489411997,-11.2307550854817,7.29167625300689e-17,5.75284847233985e-15,27.997594873929
"1561026_a_at",-1.33447106928286,5.60252470330371,-11.2281875621975,7.36403926784209e-17,5.80156840013352e-15,27.9877743108855
"229308_at",-2.45632565188721,5.25653017630341,-11.2264841801574,7.41244625903211e-17,5.83130214694361e-15,27.9812585980826
"239845_at",-1.43223585591353,5.49354568974912,-11.2240384388644,7.48251105578742e-17,5.87796396516059e-15,27.9719026575276
"1568597_at",-1.82806620245097,7.85345143984083,-11.2150364531334,7.74619598680351e-17,6.07637396812743e-15,27.9374605363375
"209763_at",-3.77126782795069,7.64404768076025,-11.2035667079748,8.09578060612781e-17,6.34150149914095e-15,27.8935631522549
"224341_x_at",-2.1634791482185,5.82351241736564,-11.2027414329639,8.12153886352136e-17,6.35257707243248e-15,27.8904040510911
"215888_at",-2.19855002178856,5.21528638221403,-11.200141999684,8.20321267171015e-17,6.40326382910546e-15,27.8804530729857
"242449_at",-1.33578396149534,6.26163297964627,-11.1999346519061,8.20976304380965e-17,6.40326382910546e-15,27.879659284639
"217019_at",-2.81425332535904,7.69496790373835,-11.1988868468502,8.24294520550812e-17,6.4199861696746e-15,27.8756479030462
"206206_at",-1.44327602029125,5.66147887563864,-11.1979052253613,8.2741540569237e-17,6.43512621710247e-15,27.8718897823215
"1562373_at",-1.4171595442411,4.66563174319111,-11.1894236312257,8.54881892283271e-17,6.63929935519713e-15,27.8394135534606
"64408_s_at",2.47073271713332,9.20644090688652,11.1866603246481,8.64027485179688e-17,6.70080890102119e-15,27.8288310082879
"244286_at",-1.84874800497523,5.21443821497073,-11.1832088474318,8.75589303159545e-17,6.78085625357622e-15,27.8156117721753
"1553374_at",-3.36791043105154,2.7520108282703,-11.1823930912837,8.78344639464037e-17,6.79257329033893e-15,27.8124872086623
"215232_at",-1.25158887452333,6.27625069976777,-11.1808321579385,8.83641300284806e-17,6.82388249902144e-15,27.8065082058673
"218354_at",-1.78560036221474,7.53626444123393,-11.1654005162295,9.37768789931009e-17,7.22785431569871e-15,27.7473838380953
"1558830_at",-2.56672133468159,3.4660463261594,-11.1651715593976,9.38596536652234e-17,7.22785431569871e-15,27.7465064146323
"238119_at",-3.12320343272057,7.06455403214747,-11.1637843960931,9.43627309301839e-17,7.25637456203629e-15,27.7411903081869
"1559340_at",-1.33695325468545,5.62485053368014,-11.1589672277608,9.61309521333469e-17,7.38196602231845e-15,27.7227274911413
"1564600_a_at",1.39477431527986,7.64794511830398,11.1584662177212,9.63167624505156e-17,7.38586113181198e-15,27.7208071123409
"203954_x_at",3.65190064525837,9.75774510260659,11.1571224429399,9.68169192016124e-17,7.41381660693019e-15,27.7156562627834
"1554808_at",-1.18860069752146,4.93928592027957,-11.15086448039,9.9180847725292e-17,7.575312495632e-15,27.6916660349289
"236970_s_at",4.26147982478871,8.97322632048065,11.1508065641294,9.92029949130775e-17,7.575312495632e-15,27.6914439890853
"222215_at",-1.07572791266304,6.16578486475742,-11.1498967583645,9.95515595335081e-17,7.59027820278309e-15,27.6879558237968
"219388_at",2.0806633046007,8.00861227917627,11.1494921004415,9.97069882688388e-17,7.59027820278309e-15,27.6864043484078
"240393_at",2.81917193362413,9.55337638090299,11.1492100830245,9.98154554696121e-17,7.59027820278309e-15,27.6853230708276
"1553657_at",2.82219195492256,8.84421765722468,11.1440414701623,1.01824557666657e-16,7.73230234781177e-15,27.6655045889109
"244099_at",-1.27142182671986,6.10604126135315,-11.1384849753758,1.04029914642786e-16,7.88881495574799e-15,27.6441954283927
"225393_at",3.56673750208377,10.4378902234628,11.1371249164303,1.04577011193939e-16,7.91931868009501e-15,27.6389790671418
"220072_at",1.47146407805598,8.71110194030674,11.1363160317358,1.04903766632182e-16,7.93307529822203e-15,27.6358765763918
"240922_at",-2.07200425479103,3.69256118042524,-11.1328090974706,1.06332361745242e-16,8.03000259450425e-15,27.6224248120722
"216854_at",-2.36123157240598,6.57174586935126,-11.1265399769779,1.08935195460095e-16,8.21521629211132e-15,27.5983744811849
"235065_at",-2.0843895926679,5.87342979883378,-11.1183082175066,1.12450645402429e-16,8.46864881181514e-15,27.5667880768084
"204879_at",-1.95953661063378,6.08924692897913,-11.1149945087068,1.13897865465311e-16,8.56584015724328e-15,27.5540707481441
"207233_s_at",-2.46286200324024,6.35627003653933,-11.1065879240607,1.1765410360941e-16,8.83617872918199e-15,27.5218024382472
"204419_x_at",-3.43320589406789,7.12824763571543,-11.1056876240204,1.18063705174755e-16,8.85477788810664e-15,27.518346201605
"236649_at",-2.05633274573022,7.14129631780085,-11.1048836632184,1.18430690417162e-16,8.87013424460048e-15,27.5152597321876
"1556776_a_at",-1.93134492450185,5.90536974520959,-11.0964176866295,1.22365651513325e-16,9.15231463268266e-15,27.4827537392566
"236974_at",-1.14316566718825,6.26516244821265,-11.0933287700189,1.23833948649946e-16,9.24519674224317e-15,27.4708915080803
"234784_at",-1.18725935727933,6.52423877177478,-11.0930952613675,1.23945664601084e-16,9.24519674224317e-15,27.4699947312304
"1554352_s_at",-1.65052057750127,6.14687686721193,-11.0913059844145,1.2480507326856e-16,9.29661768522959e-15,27.4631229093688
"216537_s_at",-1.42749272617242,6.7716602053335,-11.0801435205065,1.30303772886707e-16,9.69300514636828e-15,27.4202446639361
"230319_at",-4.59144744978817,4.81450474662709,-11.0771408639604,1.31824129644596e-16,9.79277756564983e-15,27.4087081959652
"222722_at",-5.12506312584304,6.25803395854974,-11.0740088726263,1.33429022802436e-16,9.89117779852971e-15,27.3966737302783
