"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"227099_s_at",-3.39896239388426,9.92138213725689,-6.01572055831901,0.000233715550445017,0.00675391000030725,0.917067102784473
"229890_at",-2.1838846374272,6.88894460127304,-6.01489505039944,0.000233944291345468,0.00675694882689565,0.916067744622207
"1561778_at",-1.35045627849182,4.03898703791902,-6.01414053786887,0.000234153573896851,0.00675942273115646,0.915154247142168
"214456_x_at",5.18530905951736,3.77782037569432,6.01273240579864,0.000234544700865118,0.00676714064369412,0.913449184367741
"200906_s_at",-1.40561022602254,5.74307555690969,-6.01167728976122,0.000234838240593816,0.00677203628927579,0.912171389653676
"239479_x_at",1.09961541732295,3.50204764157873,6.01082540782573,0.000235075532049951,0.00677530559558833,0.911139603429174
"217731_s_at",-1.25183945265719,11.8813603945876,-6.0100192914785,0.000235300316626882,0.00677821117575066,0.910163151113125
"209274_s_at",-1.1546847587283,8.3330785115816,-6.00873442681483,0.0002356590849298,0.00678214768182199,0.908606594505894
"223246_s_at",1.24576756128594,5.7850025881551,6.00806888170069,0.000235845157580094,0.00678214768182199,0.907800222190522
"242500_at",-2.27111934968214,5.60281423983183,-6.00778958962831,0.000235923289648719,0.00678214768182199,0.907461813725567
"239474_at",-2.69574009984727,5.06423776666054,-6.00775435542882,0.000235933148437594,0.00678214768182199,0.907419120872963
"243702_at",-1.47664624979432,5.19740445609815,-6.00301389763124,0.000237263674207616,0.00681681102853463,0.90167352752279
"224611_s_at",1.25826482223016,7.11798741499765,6.00240448494061,0.000237435314307668,0.00681815956395575,0.900934663023202
"204201_s_at",-1.74303673666197,7.91603217235491,-5.9997631565207,0.000238180809006362,0.0068259293815995,0.897731640501115
"236208_at",-1.42844461784136,5.14397298828187,-5.99945369578201,0.000238268319048685,0.0068259293815995,0.897356304998956
"213411_at",-2.37271474121332,4.81424021671821,-5.99934922765433,0.000238297868719119,0.0068259293815995,0.8972295956587
"226899_at",1.30971087729376,8.32583121154008,5.99842509559239,0.000238559441409083,0.0068259293815995,0.89610864751309
"219494_at",1.39601846860974,5.38971193695043,5.99828183107518,0.000238600020042018,0.0068259293815995,0.895934860308744
"225755_at",-1.57293411191429,8.65684494853616,-5.9980689475112,0.000238660331684012,0.0068259293815995,0.895676616141325
"218291_at",1.53627819767239,7.23409678186969,5.99794882689305,0.000238694370176104,0.0068259293815995,0.895530897678761
"227875_at",-3.05297424114356,5.53849479434432,-5.99791253802448,0.000238704654368875,0.0068259293815995,0.895486875198787
"229158_at",-2.55073606263362,4.38886859925119,-5.99712677262038,0.000238927457406655,0.00682872908191786,0.894533606591157
"214120_at",-2.6386135343871,5.34490501688383,-5.99538450211164,0.000239422286876252,0.00683034078386286,0.892419613767323
"231899_at",-1.38959386115357,6.94678206203759,-5.99511350578263,0.000239499354171562,0.00683034078386286,0.89209075947133
"241545_x_at",-2.36605185965536,3.1950913289614,-5.99492294323833,0.000239553563523016,0.00683034078386286,0.891859505276654
"207819_s_at",-2.07549070210816,4.31824967529602,-5.99485944266078,0.000239571630516194,0.00683034078386286,0.891782443975511
"208740_at",-1.34824121105877,7.66789873749396,-5.99472994425291,0.000239608479624124,0.00683034078386286,0.891625289014896
"202647_s_at",1.38506713369213,5.73901740030109,5.99374627430458,0.000239888587575439,0.00683476212907094,0.890431460564757
"226622_at",3.46306046802122,7.17194582316696,5.99310838508126,0.000240070422759488,0.00683638039811198,0.889657213052232
"213693_s_at",5.54314375579321,8.90258870957943,5.99216947021147,0.000240338341418807,0.00684025872505653,0.888517483936537
"1556695_a_at",-2.36944905436065,4.4009705849443,-5.99175458833013,0.000240456831633446,0.00684025872505653,0.888013826807667
"232693_s_at",-1.32282882391089,8.35702560250942,-5.98951419389767,0.000241097791143746,0.00685492549702773,0.885293608078636
"226706_at",1.80794238547967,7.53805270515859,5.98795010087981,0.0002415463716774,0.0068641101203024,0.883394102707585
"223118_s_at",-1.73154722297941,6.16351676177016,-5.9855771521572,0.000242228672172965,0.00687992345509447,0.880511609179259
"241739_at",-1.91998905978847,4.55693370458839,-5.98472960325133,0.000242472879999957,0.0068825490409873,0.879481867675763
"206278_at",1.6009552733751,4.61095351413177,5.98422324908853,0.000242618906205142,0.0068825490409873,0.878866615835428
"207668_x_at",1.4001486297268,9.41127133693811,5.98364000557361,0.00024278722533394,0.0068825490409873,0.878157892565597
"1552807_a_at",1.91269122474765,4.43941706512121,5.98351042560586,0.000242824638318509,0.0068825490409873,0.878000427900441
"1558747_at",-1.75881360597212,6.71128156559636,-5.98184555376054,0.000243305888900322,0.00689217606391976,0.875977070704626
"210318_at",-1.59024574179726,4.58762807331363,-5.9814637319603,0.000243416405659425,0.00689217606391976,0.875512977181681
